Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2840000,1.3860755,2.4436126,97.9298245614035,4.3324347858843595,4.3324347858843595,1.0
2850000,1.3856666,2.6627667,72.58260869565217,4.503026107083196,4.503026107083196,1.0
2860000,1.3854868,2.304507,121.30952380952381,4.146096390413951,4.146096390413951,1.0
2870000,1.3852654,2.5086052,89.59055118110236,4.349850403511618,4.349850403511618,1.0
2880000,1.3846934,2.4805636,86.26,4.469465337177314,4.469465337177314,1.0
2890000,1.3835781,2.4239206,101.72072072072072,4.257090927795931,4.257090927795931,1.0
2900000,1.3833457,2.3023388,105.96428571428571,4.295270538330078,4.295270538330078,1.0
2910000,1.3828884,3.0095916,66.90963855421687,4.600721219814185,4.600721219814185,1.0
2920000,1.3827801,2.4457424,75.78632478632478,4.61676073125285,4.61676073125285,1.0
2930000,1.3824812,2.7814195,64.84210526315789,4.575098647490928,4.575098647490928,1.0
2940000,1.3824846,2.8718977,72.62162162162163,4.567743269172874,4.567743269172874,1.0
2950000,1.3824724,2.8444264,59.92198581560284,4.69592906650922,4.69592906650922,1.0
2960000,1.3823025,2.968996,67.11320754716981,4.568612530082464,4.568612530082464,1.0
2970000,1.3813723,2.763411,71.29496402877697,4.5685869692892265,4.5685869692892265,1.0
2980000,1.3812603,2.9272168,62.87820512820513,4.618012784772618,4.618012784772618,1.0
2990000,1.3804804,2.7347078,71.016,4.561848017692566,4.561848017692566,1.0
3000000,1.3805057,3.0219688,68.38095238095238,4.595476221825395,4.595476221825395,1.0
3010000,1.3809077,2.716058,79.66949152542372,4.46955559345392,4.46955559345392,1.0
3020000,1.3809403,2.8377836,63.943661971830984,4.6718283913918395,4.6718283913918395,1.0
3030000,1.3814696,2.9878979,61.99367088607595,4.540910214721086,4.540910214721086,1.0
3040000,1.3814898,2.819455,69.9880239520958,4.513529062271118,4.513529062271118,1.0
